hcp_id,engagement_date,channel,engagement_successful
92,2025-05-23 15:00:00,rep_visit,0
92,2025-06-18 08:00:00,digital_ad,0
92,2025-07-14 16:00:00,phone_call,1
92,2025-07-25 10:00:00,phone_call,0
92,2025-08-12 16:00:00,webinar,1
92,2025-08-29 13:00:00,email,0
92,2025-09-08 14:00:00,email,0
92,2025-10-20 13:00:00,rep_visit,0
92,2025-11-19 10:00:00,webinar,0
92,2025-12-04 16:00:00,email,0
93,2025-01-25 14:00:00,email,1
93,2025-02-08 17:00:00,email,0
93,2025-02-14 16:00:00,digital_ad,0
93,2025-02-20 09:00:00,digital_ad,0
93,2025-02-28 14:00:00,phone_call,0
93,2025-03-14 09:00:00,webinar,1
93,2025-03-20 08:00:00,email,1
93,2025-04-02 09:00:00,email,0
93,2025-04-21 10:00:00,email,0
93,2025-04-28 17:00:00,phone_call,0
93,2025-05-13 17:00:00,digital_ad,0
93,2025-06-20 12:00:00,email,0
93,2025-07-29 14:00:00,webinar,0
93,2025-08-21 15:00:00,digital_ad,0
93,2025-09-05 10:00:00,email,0
93,2025-09-22 12:00:00,email,0
93,2025-10-07 11:00:00,email,1
93,2025-10-17 16:00:00,webinar,1
93,2025-10-27 09:00:00,email,0
93,2025-11-04 08:00:00,email,0
93,2025-11-11 12:00:00,digital_ad,0
93,2025-11-17 13:00:00,webinar,0
93,2025-11-28 08:00:00,digital_ad,0
93,2025-12-10 10:00:00,webinar,0
94,2025-02-27 13:00:00,phone_call,0
94,2025-03-04 10:00:00,digital_ad,0
94,2025-04-22 11:00:00,phone_call,1
94,2025-04-29 10:00:00,rep_visit,1
94,2025-05-16 15:00:00,rep_visit,0
94,2025-05-23 15:00:00,digital_ad,0
94,2025-06-11 16:00:00,email,0
94,2025-06-30 15:00:00,email,0
94,2025-07-24 15:00:00,email,0
94,2025-08-08 09:00:00,phone_call,0
94,2025-09-24 14:00:00,email,0
94,2025-10-03 15:00:00,rep_visit,0
94,2025-10-30 14:00:00,phone_call,0
94,2025-11-05 12:00:00,email,0
94,2025-11-21 10:00:00,phone_call,0
94,2025-12-01 13:00:00,email,0
95,2025-01-15 16:00:00,email,0
95,2025-02-01 13:00:00,email,1
95,2025-02-28 09:00:00,email,1
95,2025-03-17 14:00:00,email,0
95,2025-03-28 08:00:00,phone_call,0
95,2025-04-01 09:00:00,email,1
95,2025-05-01 08:00:00,phone_call,0
95,2025-05-06 14:00:00,webinar,0
95,2025-05-22 08:00:00,webinar,0
95,2025-06-12 11:00:00,digital_ad,0
95,2025-07-03 12:00:00,webinar,1
95,2025-08-18 09:00:00,phone_call,0
95,2025-09-18 17:00:00,email,1
95,2025-11-06 11:00:00,webinar,1
95,2025-11-13 14:00:00,email,1
95,2025-12-05 15:00:00,digital_ad,0
95,2025-12-08 16:00:00,email,0
95,2025-12-30 12:00:00,digital_ad,0
96,2025-02-11 09:00:00,email,0
96,2025-02-25 17:00:00,email,0
96,2025-03-21 08:00:00,email,0
96,2025-04-03 15:00:00,webinar,1
96,2025-04-08 13:00:00,rep_visit,0
96,2025-05-15 11:00:00,phone_call,0
96,2025-05-27 17:00:00,phone_call,0
96,2025-06-04 15:00:00,phone_call,0
96,2025-06-10 08:00:00,webinar,0
96,2025-06-23 13:00:00,email,0
96,2025-07-17 10:00:00,phone_call,1
96,2025-07-21 17:00:00,webinar,0
96,2025-08-28 16:00:00,rep_visit,1
96,2025-09-04 14:00:00,rep_visit,1
96,2025-09-11 16:00:00,phone_call,0
96,2025-09-15 17:00:00,digital_ad,0
96,2025-09-24 14:00:00,email,0
96,2025-10-28 11:00:00,digital_ad,0
96,2025-11-03 09:00:00,webinar,0
96,2025-11-18 13:00:00,digital_ad,0
96,2025-12-03 14:00:00,rep_visit,1
97,2025-01-25 17:00:00,phone_call,1
97,2025-02-11 14:00:00,email,1
97,2025-03-11 17:00:00,phone_call,0
97,2025-03-19 16:00:00,phone_call,1
97,2025-03-24 08:00:00,phone_call,0
97,2025-04-18 17:00:00,webinar,1
97,2025-04-29 12:00:00,phone_call,0
97,2025-05-06 17:00:00,digital_ad,0
97,2025-05-14 08:00:00,webinar,0
97,2025-05-21 14:00:00,email,0
97,2025-06-04 10:00:00,digital_ad,0
97,2025-06-20 08:00:00,webinar,0
97,2025-06-26 08:00:00,rep_visit,0
97,2025-07-18 14:00:00,webinar,1
97,2025-07-29 10:00:00,digital_ad,0
97,2025-08-18 15:00:00,email,0
97,2025-09-03 15:00:00,rep_visit,1
97,2025-09-09 14:00:00,webinar,0
97,2025-09-15 10:00:00,webinar,1
97,2025-09-25 09:00:00,email,0
97,2025-11-06 16:00:00,email,1
97,2025-11-26 11:00:00,webinar,0
97,2025-12-03 09:00:00,rep_visit,0
97,2025-12-09 17:00:00,rep_visit,1
97,2025-12-15 08:00:00,digital_ad,0
97,2025-12-26 17:00:00,digital_ad,1
97,2026-01-02 08:00:00,email,1
98,2025-02-05 10:00:00,email,0
98,2025-02-18 17:00:00,rep_visit,1
98,2025-02-25 14:00:00,email,0
98,2025-04-01 15:00:00,rep_visit,1
98,2025-04-08 13:00:00,rep_visit,1
98,2025-04-18 11:00:00,rep_visit,0
98,2025-04-21 16:00:00,rep_visit,0
98,2025-05-05 17:00:00,rep_visit,1
98,2025-05-13 10:00:00,phone_call,0
98,2025-05-28 11:00:00,email,0
98,2025-06-03 14:00:00,digital_ad,1
98,2025-06-13 12:00:00,phone_call,1
98,2025-06-19 09:00:00,webinar,0
98,2025-07-01 17:00:00,phone_call,0
98,2025-07-11 17:00:00,phone_call,0
98,2025-08-19 13:00:00,phone_call,0
98,2025-08-26 08:00:00,rep_visit,1
98,2025-09-04 13:00:00,webinar,0
98,2025-09-23 08:00:00,phone_call,1
98,2025-10-20 10:00:00,webinar,1
98,2025-10-29 17:00:00,phone_call,0
98,2025-12-04 11:00:00,phone_call,0
98,2026-01-01 17:00:00,phone_call,0
99,2025-01-14 09:00:00,phone_call,0
99,2025-02-04 15:00:00,phone_call,0
99,2025-03-20 13:00:00,rep_visit,1
99,2025-04-16 13:00:00,phone_call,1
99,2025-05-20 13:00:00,phone_call,0
99,2025-06-09 17:00:00,webinar,0
99,2025-07-31 16:00:00,webinar,1
99,2025-09-24 17:00:00,email,0
99,2025-11-12 17:00:00,phone_call,0
99,2026-01-01 09:00:00,phone_call,0
100,2025-05-28 17:00:00,rep_visit,1
100,2025-06-09 09:00:00,webinar,1
100,2025-06-26 15:00:00,webinar,0
100,2025-07-31 11:00:00,rep_visit,1
100,2025-10-10 11:00:00,rep_visit,1
100,2025-10-14 08:00:00,rep_visit,1
100,2025-12-03 17:00:00,rep_visit,1
101,2025-02-06 10:00:00,rep_visit,0
101,2025-02-11 10:00:00,rep_visit,0
101,2025-03-06 13:00:00,rep_visit,0
101,2025-03-21 11:00:00,rep_visit,0
101,2025-04-24 13:00:00,rep_visit,1
101,2025-05-07 16:00:00,rep_visit,1
101,2025-05-27 17:00:00,rep_visit,1
101,2025-07-03 09:00:00,webinar,1
101,2025-07-11 09:00:00,rep_visit,0
101,2025-09-05 17:00:00,rep_visit,1
101,2025-09-08 11:00:00,rep_visit,0
101,2025-10-15 16:00:00,digital_ad,0
101,2025-10-23 16:00:00,rep_visit,1
101,2025-12-23 16:00:00,rep_visit,1
102,2025-01-22 10:00:00,rep_visit,1
102,2025-03-03 13:00:00,digital_ad,0
102,2025-04-24 09:00:00,rep_visit,0
102,2025-05-09 17:00:00,digital_ad,0
102,2025-07-16 14:00:00,digital_ad,0
102,2025-08-08 12:00:00,rep_visit,1
102,2025-09-01 16:00:00,rep_visit,0
103,2025-01-15 08:00:00,digital_ad,0
103,2025-02-01 14:00:00,digital_ad,0
103,2025-02-07 13:00:00,email,0
103,2025-03-14 11:00:00,phone_call,1
103,2025-04-04 13:00:00,phone_call,1
103,2025-04-10 16:00:00,email,0
103,2025-04-16 13:00:00,email,0
103,2025-05-01 12:00:00,webinar,1
103,2025-05-09 12:00:00,email,0
103,2025-06-06 09:00:00,email,0
103,2025-06-17 15:00:00,phone_call,0
103,2025-06-26 17:00:00,email,0
103,2025-08-04 15:00:00,rep_visit,1
103,2025-08-13 15:00:00,rep_visit,0
103,2025-08-28 09:00:00,digital_ad,0
103,2025-09-03 08:00:00,rep_visit,1
103,2025-09-08 09:00:00,phone_call,0
103,2025-10-23 11:00:00,email,0
103,2025-10-28 10:00:00,digital_ad,0
103,2025-11-07 17:00:00,webinar,1
103,2025-11-12 13:00:00,email,0
103,2025-11-20 09:00:00,phone_call,1
103,2025-11-28 10:00:00,email,1
103,2025-12-22 10:00:00,webinar,1
103,2025-12-31 14:00:00,email,1
104,2025-01-18 14:00:00,phone_call,0
104,2025-01-24 09:00:00,email,0
104,2025-02-01 13:00:00,email,0
104,2025-03-06 12:00:00,webinar,0
104,2025-03-14 08:00:00,webinar,0
104,2025-04-01 17:00:00,email,0
104,2025-04-21 11:00:00,rep_visit,1
104,2025-05-05 13:00:00,digital_ad,0
104,2025-07-17 11:00:00,email,0
104,2025-08-06 09:00:00,rep_visit,0
104,2025-09-04 12:00:00,email,1
104,2025-10-24 11:00:00,email,0
104,2025-11-07 08:00:00,digital_ad,1
104,2025-12-11 11:00:00,email,0
104,2025-12-31 10:00:00,digital_ad,0
105,2025-01-24 08:00:00,email,1
105,2025-02-04 12:00:00,webinar,0
105,2025-02-12 13:00:00,webinar,0
105,2025-03-06 12:00:00,webinar,0
105,2025-03-12 11:00:00,email,0
105,2025-03-20 16:00:00,digital_ad,0
105,2025-04-18 15:00:00,email,1
105,2025-05-02 12:00:00,email,0
105,2025-06-09 11:00:00,phone_call,0
105,2025-07-09 10:00:00,phone_call,0
105,2025-08-06 11:00:00,digital_ad,0
105,2025-09-08 11:00:00,email,1
105,2025-09-19 14:00:00,email,0
105,2025-09-22 11:00:00,email,0
105,2025-10-07 15:00:00,webinar,0
105,2025-11-27 13:00:00,email,1
105,2025-12-01 09:00:00,webinar,0
106,2025-01-16 14:00:00,rep_visit,0
106,2025-01-23 09:00:00,phone_call,0
106,2025-01-28 13:00:00,rep_visit,0
106,2025-02-08 15:00:00,email,0
106,2025-02-28 10:00:00,rep_visit,1
106,2025-03-05 14:00:00,phone_call,0
106,2025-03-11 16:00:00,phone_call,1
106,2025-03-19 14:00:00,phone_call,0
106,2025-03-25 15:00:00,rep_visit,1
106,2025-04-03 12:00:00,webinar,0
106,2025-04-10 11:00:00,phone_call,0
106,2025-05-22 16:00:00,rep_visit,1
106,2025-05-29 14:00:00,rep_visit,0
106,2025-06-10 15:00:00,email,0
106,2025-06-24 17:00:00,phone_call,0
106,2025-06-30 13:00:00,webinar,0
106,2025-07-10 16:00:00,phone_call,0
106,2025-07-14 14:00:00,rep_visit,0
106,2025-08-18 16:00:00,rep_visit,1
106,2025-09-04 14:00:00,rep_visit,1
106,2025-09-11 11:00:00,rep_visit,0
106,2025-09-23 09:00:00,phone_call,0
106,2025-10-07 14:00:00,rep_visit,1
106,2025-10-20 16:00:00,webinar,0
106,2025-10-29 14:00:00,phone_call,0
106,2025-11-06 16:00:00,webinar,0
106,2025-11-14 13:00:00,rep_visit,0
106,2025-11-20 16:00:00,email,0
106,2025-12-05 10:00:00,phone_call,0
106,2025-12-11 11:00:00,phone_call,1
106,2025-12-24 11:00:00,webinar,0
106,2026-01-01 16:00:00,rep_visit,1
107,2025-01-17 14:00:00,webinar,0
107,2025-02-05 08:00:00,email,0
107,2025-02-15 16:00:00,rep_visit,0
107,2025-02-26 08:00:00,rep_visit,0
107,2025-03-03 09:00:00,email,1
107,2025-03-13 14:00:00,email,0
107,2025-03-24 16:00:00,phone_call,1
107,2025-04-10 10:00:00,email,0
107,2025-04-25 10:00:00,phone_call,1
107,2025-04-28 15:00:00,phone_call,0
107,2025-05-09 15:00:00,rep_visit,1
107,2025-06-10 10:00:00,phone_call,1
107,2025-06-20 09:00:00,digital_ad,0
107,2025-06-27 11:00:00,email,0
107,2025-07-04 12:00:00,rep_visit,1
107,2025-07-09 11:00:00,email,0
107,2025-07-17 11:00:00,phone_call,0
107,2025-07-29 16:00:00,webinar,0
107,2025-08-19 09:00:00,digital_ad,0
107,2025-08-29 09:00:00,webinar,0
107,2025-09-02 13:00:00,rep_visit,0
107,2025-09-08 09:00:00,rep_visit,1
107,2025-09-17 12:00:00,rep_visit,0
107,2025-09-24 15:00:00,email,0
107,2025-10-01 17:00:00,digital_ad,0
107,2025-10-13 11:00:00,phone_call,1
107,2025-10-31 12:00:00,rep_visit,1
107,2025-11-05 09:00:00,email,0
107,2025-11-13 16:00:00,webinar,0
107,2025-11-28 12:00:00,phone_call,0
107,2025-12-10 08:00:00,email,0
107,2025-12-15 09:00:00,email,0
107,2025-12-24 15:00:00,webinar,0
107,2026-01-02 10:00:00,digital_ad,0
108,2025-01-14 08:00:00,email,1
108,2025-01-23 10:00:00,digital_ad,0
108,2025-01-31 09:00:00,digital_ad,0
108,2025-02-04 17:00:00,email,0
108,2025-02-11 09:00:00,digital_ad,0
108,2025-02-27 17:00:00,phone_call,0
108,2025-03-07 14:00:00,email,0
108,2025-03-21 09:00:00,digital_ad,0
108,2025-04-16 13:00:00,webinar,0
108,2025-04-23 08:00:00,digital_ad,0
108,2025-05-01 11:00:00,digital_ad,0
108,2025-05-05 09:00:00,email,0
108,2025-05-13 16:00:00,email,0
108,2025-05-20 08:00:00,rep_visit,0
108,2025-05-30 17:00:00,phone_call,0
108,2025-06-05 08:00:00,phone_call,0
108,2025-06-12 15:00:00,email,0
108,2025-06-18 10:00:00,digital_ad,0
108,2025-06-26 11:00:00,webinar,0
108,2025-07-01 14:00:00,digital_ad,0
108,2025-07-07 11:00:00,digital_ad,0
108,2025-07-22 15:00:00,phone_call,0
108,2025-08-22 09:00:00,webinar,0
108,2025-08-28 14:00:00,digital_ad,0
108,2025-09-01 15:00:00,webinar,0
108,2025-09-16 13:00:00,phone_call,0
108,2025-09-26 09:00:00,digital_ad,0
108,2025-10-07 08:00:00,email,0
108,2025-11-10 12:00:00,email,0
108,2025-11-24 13:00:00,email,0
108,2025-12-05 14:00:00,webinar,0
108,2025-12-12 13:00:00,webinar,0
108,2026-01-02 12:00:00,phone_call,0
109,2025-01-29 15:00:00,phone_call,1
109,2025-02-08 13:00:00,email,0
109,2025-02-15 09:00:00,rep_visit,0
109,2025-03-11 08:00:00,rep_visit,0
109,2025-04-01 17:00:00,phone_call,0
109,2025-04-30 16:00:00,email,0
109,2025-05-08 09:00:00,email,1
109,2025-05-22 11:00:00,phone_call,1
109,2025-05-30 13:00:00,phone_call,0
109,2025-06-10 08:00:00,phone_call,1
109,2025-06-18 08:00:00,rep_visit,1
109,2025-06-26 15:00:00,rep_visit,0
109,2025-07-10 10:00:00,webinar,1
109,2025-07-23 08:00:00,email,1
109,2025-08-07 12:00:00,phone_call,0
109,2025-08-12 08:00:00,webinar,0
109,2025-08-20 14:00:00,rep_visit,1
109,2025-09-18 14:00:00,rep_visit,1
109,2025-09-25 10:00:00,rep_visit,0
109,2025-09-30 09:00:00,rep_visit,0
109,2025-10-30 13:00:00,rep_visit,1
109,2025-11-10 14:00:00,email,0
109,2025-12-12 17:00:00,rep_visit,1
110,2025-01-18 12:00:00,email,0
110,2025-01-21 12:00:00,phone_call,0
110,2025-01-28 14:00:00,phone_call,0
110,2025-02-08 10:00:00,rep_visit,0
110,2025-02-15 09:00:00,webinar,0
110,2025-02-25 13:00:00,email,0
110,2025-04-15 14:00:00,email,0
110,2025-04-29 17:00:00,rep_visit,0
110,2025-06-27 15:00:00,rep_visit,1
110,2025-07-11 10:00:00,email,0
110,2025-07-23 11:00:00,rep_visit,1
110,2025-09-16 16:00:00,rep_visit,1
110,2025-10-17 17:00:00,rep_visit,1
110,2025-11-19 11:00:00,rep_visit,0
110,2025-12-16 15:00:00,rep_visit,1
111,2025-02-07 08:00:00,rep_visit,0
111,2025-02-21 16:00:00,rep_visit,1
111,2025-03-26 15:00:00,rep_visit,1
111,2025-07-02 14:00:00,rep_visit,1
111,2025-07-07 15:00:00,rep_visit,0
111,2025-07-22 13:00:00,webinar,0
111,2025-09-08 16:00:00,webinar,1
111,2025-10-07 17:00:00,rep_visit,0
111,2025-11-12 16:00:00,digital_ad,0
111,2025-12-05 13:00:00,digital_ad,1
112,2025-01-14 17:00:00,rep_visit,1
112,2025-01-21 10:00:00,rep_visit,1
112,2025-02-06 14:00:00,rep_visit,1
112,2025-02-14 11:00:00,rep_visit,1
112,2025-02-21 13:00:00,email,0
112,2025-02-28 13:00:00,phone_call,0
112,2025-03-04 15:00:00,email,0
112,2025-03-17 09:00:00,phone_call,1
112,2025-03-24 13:00:00,phone_call,1
112,2025-04-02 17:00:00,rep_visit,1
112,2025-05-01 12:00:00,rep_visit,1
112,2025-05-09 08:00:00,rep_visit,0
112,2025-05-13 11:00:00,webinar,0
112,2025-05-30 09:00:00,phone_call,1
112,2025-06-19 08:00:00,email,1
112,2025-06-23 08:00:00,webinar,0
112,2025-07-10 14:00:00,phone_call,1
112,2025-07-18 11:00:00,phone_call,0
112,2025-07-22 08:00:00,email,0
112,2025-08-11 11:00:00,phone_call,0
112,2025-08-20 11:00:00,rep_visit,1
112,2025-08-25 08:00:00,email,0
112,2025-09-02 16:00:00,phone_call,0
112,2025-09-18 14:00:00,rep_visit,1
112,2025-09-22 14:00:00,email,0
112,2025-10-13 15:00:00,phone_call,0
112,2025-11-18 16:00:00,rep_visit,1
112,2025-12-08 17:00:00,phone_call,0
113,2025-01-16 09:00:00,phone_call,1
113,2025-01-25 09:00:00,webinar,1
113,2025-01-28 13:00:00,digital_ad,0
113,2025-02-07 08:00:00,webinar,1
113,2025-02-12 13:00:00,email,0
113,2025-02-21 11:00:00,email,0
113,2025-02-25 10:00:00,digital_ad,1
113,2025-03-07 12:00:00,email,0
113,2025-03-11 14:00:00,digital_ad,0
113,2025-03-24 11:00:00,email,1
113,2025-03-31 11:00:00,webinar,0
113,2025-04-08 14:00:00,email,1
113,2025-04-25 11:00:00,phone_call,1
113,2025-05-16 16:00:00,digital_ad,0
113,2025-05-22 14:00:00,email,0
113,2025-05-28 12:00:00,phone_call,0
113,2025-06-02 17:00:00,email,0
113,2025-07-03 15:00:00,digital_ad,0
113,2025-07-14 12:00:00,email,1
113,2025-07-21 10:00:00,digital_ad,0
113,2025-08-12 12:00:00,webinar,0
113,2025-08-28 10:00:00,webinar,1
113,2025-09-03 14:00:00,email,0
113,2025-09-10 08:00:00,digital_ad,0
113,2025-09-17 10:00:00,webinar,0
113,2025-09-29 17:00:00,digital_ad,0
113,2025-10-08 12:00:00,email,0
113,2025-10-21 13:00:00,webinar,0
113,2025-11-03 14:00:00,digital_ad,0
113,2025-12-04 17:00:00,phone_call,1
113,2025-12-10 14:00:00,digital_ad,0
113,2025-12-15 17:00:00,digital_ad,0
113,2025-12-29 17:00:00,digital_ad,0
114,2025-01-17 11:00:00,digital_ad,0
114,2025-01-30 17:00:00,digital_ad,0
114,2025-02-27 16:00:00,phone_call,0
114,2025-03-13 10:00:00,email,1
114,2025-03-27 15:00:00,webinar,0
114,2025-04-04 14:00:00,digital_ad,0
114,2025-04-24 09:00:00,email,1
114,2025-05-02 08:00:00,phone_call,0
114,2025-05-09 12:00:00,email,0
114,2025-05-15 14:00:00,email,0
114,2025-05-30 09:00:00,digital_ad,0
114,2025-06-05 09:00:00,digital_ad,0
114,2025-06-30 17:00:00,webinar,0
114,2025-07-16 13:00:00,digital_ad,0
114,2025-07-24 09:00:00,digital_ad,0
114,2025-07-28 15:00:00,webinar,0
114,2025-08-26 13:00:00,digital_ad,0
114,2025-09-04 14:00:00,email,0
114,2025-09-16 15:00:00,digital_ad,1
114,2025-09-25 11:00:00,digital_ad,1
114,2025-10-01 17:00:00,webinar,0
114,2025-10-06 16:00:00,webinar,0
114,2025-10-13 15:00:00,webinar,0
114,2025-10-28 10:00:00,phone_call,0
114,2025-11-27 12:00:00,email,0
114,2025-12-03 14:00:00,digital_ad,0
114,2025-12-08 15:00:00,email,0
114,2025-12-31 14:00:00,email,0
115,2025-01-15 11:00:00,email,0
115,2025-01-24 08:00:00,phone_call,1
115,2025-02-06 17:00:00,phone_call,1
115,2025-02-14 10:00:00,phone_call,1
115,2025-03-18 16:00:00,phone_call,0
115,2025-04-18 11:00:00,webinar,0
115,2025-05-01 15:00:00,phone_call,1
115,2025-05-07 13:00:00,phone_call,0
115,2025-05-22 08:00:00,email,0
115,2025-06-06 09:00:00,webinar,0
115,2025-06-19 12:00:00,rep_visit,0
115,2025-06-24 17:00:00,phone_call,0
115,2025-07-02 09:00:00,phone_call,0
115,2025-07-31 12:00:00,rep_visit,1
115,2025-08-20 16:00:00,email,0
115,2025-09-12 11:00:00,digital_ad,0
115,2025-09-15 10:00:00,rep_visit,0
115,2025-10-13 13:00:00,rep_visit,0
115,2025-11-05 11:00:00,webinar,0
115,2025-11-19 16:00:00,rep_visit,0
115,2025-11-26 12:00:00,phone_call,0
115,2025-12-02 14:00:00,email,0
115,2025-12-10 11:00:00,digital_ad,0
115,2025-12-23 17:00:00,webinar,0
116,2025-01-25 09:00:00,digital_ad,0
116,2025-02-08 12:00:00,digital_ad,0
116,2025-02-13 09:00:00,digital_ad,0
116,2025-02-21 08:00:00,webinar,0
116,2025-02-28 17:00:00,webinar,0
116,2025-03-21 15:00:00,email,0
116,2025-03-25 09:00:00,rep_visit,0
116,2025-03-31 12:00:00,digital_ad,0
116,2025-04-09 16:00:00,digital_ad,0
116,2025-04-17 15:00:00,digital_ad,0
116,2025-04-23 11:00:00,webinar,0
116,2025-05-05 11:00:00,webinar,0
116,2025-05-13 11:00:00,email,1
116,2025-05-27 11:00:00,webinar,1
116,2025-06-06 11:00:00,digital_ad,1
116,2025-06-10 17:00:00,digital_ad,0
116,2025-06-25 16:00:00,digital_ad,0
116,2025-07-25 14:00:00,email,0
116,2025-08-01 13:00:00,rep_visit,1
116,2025-08-14 13:00:00,digital_ad,0
116,2025-08-26 13:00:00,phone_call,0
116,2025-09-12 17:00:00,email,0
116,2025-09-22 12:00:00,phone_call,0
116,2025-11-04 17:00:00,email,0
116,2025-11-11 13:00:00,digital_ad,0
116,2025-11-20 08:00:00,phone_call,0
116,2025-11-27 12:00:00,webinar,0
116,2025-12-02 08:00:00,digital_ad,0
117,2025-01-14 13:00:00,email,1
117,2025-01-22 11:00:00,rep_visit,0
117,2025-02-15 15:00:00,webinar,0
117,2025-02-18 12:00:00,digital_ad,0
117,2025-03-19 12:00:00,email,0
117,2025-04-10 14:00:00,phone_call,0
117,2025-05-02 12:00:00,phone_call,1
117,2025-05-12 11:00:00,email,0
117,2025-05-29 08:00:00,digital_ad,0
117,2025-06-10 11:00:00,webinar,0
117,2025-06-20 12:00:00,digital_ad,0
117,2025-06-25 16:00:00,email,1
117,2025-06-30 15:00:00,webinar,0
117,2025-07-29 12:00:00,digital_ad,0
117,2025-09-12 10:00:00,rep_visit,0
117,2025-09-16 15:00:00,digital_ad,0
117,2025-09-22 08:00:00,webinar,0
117,2025-10-08 11:00:00,digital_ad,0
117,2025-10-16 11:00:00,digital_ad,0
117,2025-10-23 15:00:00,digital_ad,0
117,2025-11-17 13:00:00,email,1
117,2025-11-26 10:00:00,phone_call,0
117,2025-12-15 10:00:00,email,1
117,2025-12-24 11:00:00,webinar,0
117,2025-12-29 08:00:00,rep_visit,1
118,2025-01-17 15:00:00,email,0
118,2025-01-24 09:00:00,phone_call,0
118,2025-01-28 11:00:00,rep_visit,0
118,2025-03-04 09:00:00,webinar,0
118,2025-03-19 11:00:00,rep_visit,1
118,2025-04-28 15:00:00,rep_visit,0
118,2025-05-07 16:00:00,webinar,0
118,2025-05-20 15:00:00,rep_visit,0
118,2025-05-29 09:00:00,rep_visit,1
118,2025-06-20 08:00:00,webinar,1
118,2025-07-01 11:00:00,rep_visit,0
118,2025-07-14 10:00:00,rep_visit,0
118,2025-09-11 14:00:00,rep_visit,1
118,2025-09-15 09:00:00,phone_call,0
118,2025-09-30 15:00:00,phone_call,1
118,2025-10-06 17:00:00,phone_call,0
118,2025-10-24 08:00:00,phone_call,1
118,2025-11-11 08:00:00,webinar,0
118,2025-12-02 17:00:00,rep_visit,1
118,2025-12-11 13:00:00,digital_ad,1
118,2025-12-16 13:00:00,rep_visit,0
118,2025-12-25 11:00:00,phone_call,1
119,2025-01-16 10:00:00,phone_call,0
119,2025-01-23 08:00:00,email,1
119,2025-01-29 15:00:00,digital_ad,0
119,2025-02-07 12:00:00,phone_call,0
119,2025-03-04 11:00:00,phone_call,0
119,2025-03-24 11:00:00,digital_ad,1
119,2025-04-18 08:00:00,webinar,0
119,2025-04-23 13:00:00,digital_ad,0
119,2025-05-02 16:00:00,email,1
119,2025-05-13 14:00:00,phone_call,0
119,2025-06-03 10:00:00,email,1
119,2025-06-20 13:00:00,email,0
119,2025-07-31 09:00:00,digital_ad,0
119,2025-08-04 13:00:00,phone_call,0
119,2025-08-18 13:00:00,email,0
119,2025-09-02 09:00:00,digital_ad,0
119,2025-09-11 14:00:00,webinar,1
119,2025-09-26 14:00:00,digital_ad,0
119,2025-10-06 10:00:00,digital_ad,0
119,2025-11-03 12:00:00,digital_ad,1
119,2025-11-25 10:00:00,email,1
119,2025-12-01 15:00:00,digital_ad,0
119,2025-12-26 13:00:00,phone_call,0
119,2025-12-30 17:00:00,digital_ad,0
120,2025-01-30 15:00:00,email,0
120,2025-02-06 11:00:00,email,1
120,2025-02-15 17:00:00,email,0
120,2025-02-20 09:00:00,email,0
120,2025-03-04 16:00:00,phone_call,0
120,2025-03-13 11:00:00,email,0
120,2025-03-20 12:00:00,webinar,0
120,2025-03-28 15:00:00,phone_call,0
120,2025-04-03 17:00:00,webinar,0
120,2025-04-07 11:00:00,phone_call,0
120,2025-05-12 16:00:00,digital_ad,0
120,2025-05-26 12:00:00,phone_call,1
120,2025-06-06 10:00:00,rep_visit,1
120,2025-06-13 15:00:00,rep_visit,1
120,2025-06-20 12:00:00,digital_ad,0
120,2025-06-30 12:00:00,digital_ad,0
120,2025-07-14 17:00:00,phone_call,0
120,2025-07-30 13:00:00,email,0
120,2025-08-08 17:00:00,phone_call,1
120,2025-08-13 09:00:00,rep_visit,0
120,2025-08-19 17:00:00,phone_call,0
120,2025-08-27 16:00:00,email,0
120,2025-09-12 09:00:00,phone_call,0
120,2025-09-23 13:00:00,rep_visit,1
120,2025-10-09 14:00:00,email,1
120,2025-10-22 16:00:00,email,0
120,2025-11-18 09:00:00,phone_call,0
120,2025-11-24 12:00:00,digital_ad,0
120,2025-12-09 16:00:00,email,0
120,2025-12-17 11:00:00,rep_visit,1
120,2025-12-22 14:00:00,rep_visit,1
121,2025-01-16 11:00:00,email,1
121,2025-01-30 10:00:00,digital_ad,0
121,2025-02-07 11:00:00,webinar,1
121,2025-02-18 08:00:00,webinar,0
121,2025-02-28 09:00:00,email,0
121,2025-03-03 12:00:00,digital_ad,0
121,2025-03-24 16:00:00,phone_call,0
121,2025-04-04 13:00:00,phone_call,1
121,2025-04-10 15:00:00,phone_call,1
121,2025-04-24 09:00:00,email,0
121,2025-06-11 15:00:00,phone_call,0
121,2025-06-24 13:00:00,digital_ad,0
121,2025-07-03 14:00:00,phone_call,0
121,2025-08-01 12:00:00,digital_ad,0
121,2025-08-13 09:00:00,email,0
121,2025-08-26 10:00:00,webinar,0
121,2025-09-26 15:00:00,rep_visit,0
121,2025-09-30 13:00:00,phone_call,0
121,2025-10-07 10:00:00,rep_visit,0
121,2025-10-13 16:00:00,digital_ad,0
121,2025-11-12 11:00:00,digital_ad,0
121,2025-11-17 15:00:00,email,0
121,2025-11-26 10:00:00,phone_call,0
121,2025-12-01 15:00:00,digital_ad,1
121,2025-12-11 14:00:00,email,1
121,2025-12-26 09:00:00,phone_call,0
